nom_produit;categorie_produit;variante;SKU (identifiant unique de variante);id_variante
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
VXH;Product A;34 / B / 34;88-366-056-275-5-D08AFEA;63821910
WHX;Product A;34 / C / FtO;99-618-8AD-B42-A-92638D7;58240852
VXH;Product A;32 / B / FtO;0D-2B7-2E2-3BF-F-D10E26B;40522014
WHX;Product A;36 / B / FtO;FF-21F-BB2-6D1-F-B55CB55;36708084
VXH;Product A;32 / A / FtO;57-9D4-ECB-549-A-3126C9C;40522014
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
VXH;Product A;33 / A / 31;5C-C1A-802-B28-B-8D7DED5;42762973
WHX;Product A;35 / A / FtO;BC-7BD-D2B-669-E-84E1F1D;37217608
VXH;Product A;31 / A / FtO;E3-DD1-EF6-722-2-CA42626;40522014
WHX;Product A;28 / A / FtO;A5-591-41E-E9A-D-44C64DF;88825540
VXH;Product A;38 / B / FtO;EF-FF5-440-EAB-A-4AFC1AF;40522014
VXH;Product A;30 / A / 29;3A-AA7-972-ABA-C-1917997;98531931
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
VXH;Product A;33 / C / 30;24-6D8-95D-409-B-9D59753;59952954
RIH;Product A;30 / A / 31;DB-ACF-F07-E1C-F-2D28388;97607679
QID;Product A;30 / B / FtO;06-E76-C48-477-D-AC50C7D;24064862
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
QID;Product A;34 / B / FtO;14-A12-D21-CD2-F-95BB1BB;24064862
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
QID;Product A;33 / A / 31;90-178-DE1-768-E-CFCF2CA;13245298
WHX;Product A;30 / A / FtO;7F-81E-8C5-267-C-23675DE;16264779
QID;Product A;33 / B / 32;DB-4FC-359-175-A-8787289;88833325
WHX;Product A;31 / B / FtO;EB-A53-881-E00-8-5F0FDB3;65947576
QID;Product A;32 / B / FtO;B5-C77-70B-E98-4-03D271B;24064862
WHX;Product A;37 / A / FtO;62-DD1-AF3-E3E-D-4A08339;88825540
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
QID;Product A;32 / A / FtO;FF-6B2-7F7-B6E-F-41B2E75;24064862
QID;Product A;36 / B / FtO;B6-C8A-607-31C-7-0A2D144;24064862
WHX;Product A;30 / B / FtO;A0-D53-F9A-B08-6-93D9A5C;92621535
WHX;Product A;33 / A / FtO;AE-C5E-278-422-3-5613D01;55495324
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;36 / A / 29;10-F77-2A9-E28-F-32413EE;15371062
WHX;Product A;35 / B / FtO;96-7E8-3B3-249-2-227B1EC;21067873
QID;Product A;30 / B / 32;BF-75A-74C-37C-5-E6815BD;59952954
WHX;Product A;32 / C / FtO;DB-974-CD0-1A5-3-98DEDA0;54628773
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
WHX;Product A;33 / A / FtO;AE-C5E-278-422-3-5613D01;55495324
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
WHX;Product A;36 / C / FtO;98-D3B-B5B-DE3-E-45946A7;17050446
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
QID;Product A;35 / B / 31;A2-C90-A36-AA4-6-032C355;96726264
WHX;Product A;36 / B / FtO;FF-21F-BB2-6D1-F-B55CB55;36708084
WHX;Product A;36 / C / FtO;98-D3B-B5B-DE3-E-45946A7;17050446
WHX;Product A;40 / C / FtO;50-FAB-9CA-570-6-60A9B91;88825540
WHX;Product A;38 / B / 33;C4-59B-514-570-E-BC60D6D;46332221
RIH;Product A;31 / B / 31;1A-276-C39-1B1-5-FB4C82B;84559236
VXH;Product A;36 / B / FtO;64-9CB-2FA-1D3-7-AE7C4EF;40522014
RIH;Product A;34 / C / FtO;7F-518-721-99D-3-085AC73;77674869
VXH;Product A;36 / B / 33;33-E8D-73B-72B-C-E73191B;36310924
WHX;Product A;38 / B / FtO;EF-F3E-148-CF7-A-4D9D1A2;79462777
VXH;Product A;32 / C / 34;FE-E03-5FA-311-3-0B2D77F;88833325
RIH;Product A;36 / B / FtO;BC-F25-791-B6B-3-C834733;77674869
VXH;Product A;32 / B / FtO;0D-2B7-2E2-3BF-F-D10E26B;40522014
VXH;Product A;32 / B / FtO;0D-2B7-2E2-3BF-F-D10E26B;40522014
WHX;Product A;35 / B / FtO;96-7E8-3B3-249-2-227B1EC;21067873
VXH;Product A;34 / C / 30;BA-F70-C5D-9A9-4-69BFE89;10724788
WHX;Product A;38 / B / FtO;EF-F3E-148-CF7-A-4D9D1A2;79462777
VXH;Product A;32 / A / FtO;57-9D4-ECB-549-A-3126C9C;40522014
WHX;Product A;35 / A / FtO;BC-7BD-D2B-669-E-84E1F1D;37217608
WHX;Product A;38 / B / FtO;EF-F3E-148-CF7-A-4D9D1A2;79462777
VXH;Product A;32 / A / 32;AB-1C6-A75-701-C-B67945B;92102721
RIH;Product A;31 / A / FtO;F1-26F-A28-2D0-2-E069256;77674869
VXH;Product A;31 / A / FtO;E3-DD1-EF6-722-2-CA42626;40522014
WHX;Product A;28 / A / FtO;A5-591-41E-E9A-D-44C64DF;88825540
VXH;Product A;34 / A / FtO;1E-ABC-800-42D-7-9DBD9CF;40522014
WHX;Product A;35 / A / FtO;BC-7BD-D2B-669-E-84E1F1D;37217608
WHX;Product A;35 / A / FtO;BC-7BD-D2B-669-E-84E1F1D;37217608
VXH;Product A;30 / B / 31;1A-629-A99-E23-6-41E2C79;59952954
VXH;Product A;30 / A / FtO;0F-691-E1A-56C-3-AE4F169;40522014
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
VXH;Product A;38 / B / FtO;EF-FF5-440-EAB-A-4AFC1AF;40522014
RIH;Product A;32 / B / 30;88-206-645-911-5-9B709AB;26420340
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
VXH;Product A;34 / C / 33;3B-54F-651-DA8-6-09AD827;87479732
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
QID;Product A;38 / C / FtO;30-163-1D2-2BF-F-315073A;24064862
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
QID;Product A;31 / B / 32;3B-7E0-F60-5CB-5-EB41F34;13245298
WHX;Product A;35 / A / FtO;BC-7BD-D2B-669-E-84E1F1D;37217608
QID;Product A;34 / B / FtO;14-A12-D21-CD2-F-95BB1BB;24064862
WHX;Product A;33 / B / 28;95-179-C2F-3C0-1-604F11B;83530193
QID;Product A;34 / B / FtO;14-A12-D21-CD2-F-95BB1BB;24064862
QID;Product A;34 / B / FtO;14-A12-D21-CD2-F-95BB1BB;24064862
WHX;Product A;31 / A / 28;8C-223-353-4B2-B-643BDEC;38851979
QID;Product A;38 / B / FtO;C3-C60-C90-933-0-441E21B;24064862
WHX;Product A;31 / B / FtO;EB-A53-881-E00-8-5F0FDB3;65947576
QID;Product A;38 / B / FtO;C3-C60-C90-933-0-441E21B;24064862
WHX;Product A;30 / A / FtO;7F-81E-8C5-267-C-23675DE;16264779
WHX;Product A;31 / A / 30;BD-4A8-1A5-BFD-9-D7A62EC;34347780
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
QID;Product A;32 / B / FtO;B5-C77-70B-E98-4-03D271B;24064862
WHX;Product A;30 / A / FtO;7F-81E-8C5-267-C-23675DE;16264779
QID;Product A;32 / B / FtO;B5-C77-70B-E98-4-03D271B;24064862
WHX;Product A;31 / B / FtO;EB-A53-881-E00-8-5F0FDB3;65947576
QID;Product A;33 / A / 32;96-8B1-6DA-384-D-1395507;93891135
WHX;Product A;32 / C / 30;01-DE3-9F7-8CA-D-8CEED70;78167208
QID;Product A;38 / A / FtO;C4-568-044-D7E-D-4A77D6C;24064862
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
QID;Product A;32 / A / FtO;FF-6B2-7F7-B6E-F-41B2E75;24064862
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;32 / A / FtO;FF-6B2-7F7-B6E-F-41B2E75;24064862
WHX;Product A;36 / B / FtO;FF-21F-BB2-6D1-F-B55CB55;36708084
QID;Product A;35 / A / FtO;30-C60-455-D74-A-363ECC7;24064862
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;32 / C / 31;0E-681-D38-1B6-7-884E518;90127638
WHX;Product A;36 / A / 32;42-9F4-9C0-E13-B-D08FB24;83530193
WHX;Product A;33 / A / FtO;AE-C5E-278-422-3-5613D01;55495324
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
WHX;Product A;33 / A / FtO;AE-C5E-278-422-3-5613D01;55495324
WHX;Product A;30 / B / FtO;A0-D53-F9A-B08-6-93D9A5C;92621535
WHX;Product A;36 / B / FtO;FF-21F-BB2-6D1-F-B55CB55;36708084
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;34 / A / FtO;27-FAE-E63-94B-A-F12DF42;24064862
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
WHX;Product A;33 / A / FtO;AE-C5E-278-422-3-5613D01;55495324
WHX;Product A;32 / C / FtO;DB-974-CD0-1A5-3-98DEDA0;54628773
WHX;Product A;33 / A / FtO;AE-C5E-278-422-3-5613D01;55495324
WHX;Product A;36 / B / FtO;FF-21F-BB2-6D1-F-B55CB55;36708084
QID;Product A;38 / C / 32;69-570-C5B-4F3-D-028FF94;46860822
WHX;Product A;32 / C / FtO;DB-974-CD0-1A5-3-98DEDA0;54628773
WHX;Product A;36 / B / FtO;FF-21F-BB2-6D1-F-B55CB55;36708084
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;36 / C / FtO;0E-D2B-73D-37E-F-DBF3D8F;24064862
WHX;Product A;33 / C / FtO;41-68B-D29-76E-E-E5B6B5D;29165501
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;34 / C / FtO;11-356-3A7-D26-3-6157C1A;24064862
WHX;Product A;32 / B / 32;3B-C42-4CC-D7E-B-11B68BF;54528654
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
RIH;Product A;37 / B / FtO;5A-D3E-427-1F8-C-38C063E;77674869
QID;Product A;30 / A / 29;0D-936-5FD-FF6-1-9852C61;88833325
WHX;Product A;38 / C / FtO;28-1F9-816-C17-5-91FC861;49907974
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
WHX;Product A;35 / C / FtO;16-F03-95F-008-2-F56510C;94592586
WHX;Product A;36 / A / FtO;F9-AC7-42B-A11-B-24E0431;80244183
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
WHX;Product A;35 / B / 32;CC-5EE-DA8-560-D-9B77AD0;77947840
WHX;Product A;34 / C / FtO;99-618-8AD-B42-A-92638D7;58240852
WHX;Product A;35 / A / FtO;BC-7BD-D2B-669-E-84E1F1D;37217608
WHX;Product A;34 / C / FtO;99-618-8AD-B42-A-92638D7;58240852
VXH;Product A;36 / B / FtO;64-9CB-2FA-1D3-7-AE7C4EF;40522014
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
VXH;Product A;36 / B / FtO;64-9CB-2FA-1D3-7-AE7C4EF;40522014
WHX;Product A;40 / C / FtO;50-FAB-9CA-570-6-60A9B91;88825540
VXH;Product A;36 / B / 33;33-E8D-73B-72B-C-E73191B;36310924
RIH;Product A;36 / B / FtO;BC-F25-791-B6B-3-C834733;77674869
VXH;Product A;33 / B / 32;4A-8D6-CF0-B2B-A-0F2654C;92102721
WHX;Product A;38 / B / FtO;EF-F3E-148-CF7-A-4D9D1A2;79462777
VXH;Product A;34 / B / 29;AC-598-B80-D6F-C-5AA7B71;57342451
WHX;Product A;34 / B / 29;24-A42-F66-CB4-E-86A8B07;59952954
VXH;Product A;36 / C / FtO;C2-35F-2F0-4C4-7-4BBF9CF;40522014
VXH;Product A;32 / B / FtO;0D-2B7-2E2-3BF-F-D10E26B;40522014
WHX;Product A;35 / A / FtO;BC-7BD-D2B-669-E-84E1F1D;37217608
VXH;Product A;32 / B / FtO;0D-2B7-2E2-3BF-F-D10E26B;40522014
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
VXH;Product A;32 / B / FtO;0D-2B7-2E2-3BF-F-D10E26B;40522014
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
VXH;Product A;32 / B / FtO;0D-2B7-2E2-3BF-F-D10E26B;40522014
WHX;Product A;38 / B / FtO;EF-F3E-148-CF7-A-4D9D1A2;79462777
VXH;Product A;32 / A / FtO;57-9D4-ECB-549-A-3126C9C;40522014
WHX;Product A;35 / A / FtO;BC-7BD-D2B-669-E-84E1F1D;37217608
VXH;Product A;32 / A / FtO;57-9D4-ECB-549-A-3126C9C;40522014
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
VXH;Product A;32 / A / FtO;57-9D4-ECB-549-A-3126C9C;40522014
RIH;Product A;31 / A / FtO;F1-26F-A28-2D0-2-E069256;77674869
VXH;Product A;32 / A / FtO;57-9D4-ECB-549-A-3126C9C;40522014
WHX;Product A;38 / B / FtO;EF-F3E-148-CF7-A-4D9D1A2;79462777
VXH;Product A;30 / B / 29;10-912-CE8-3DE-1-6E03897;59952954
RIH;Product A;36 / B / FtO;BC-F25-791-B6B-3-C834733;77674869
VXH;Product A;34 / B / FtO;74-D0E-8B9-B99-F-8062669;40522014
WHX;Product A;38 / B / FtO;EF-F3E-148-CF7-A-4D9D1A2;79462777
VXH;Product A;30 / A / 32;B8-1BE-DDE-DE4-B-0F69A9D;59952954
VXH;Product A;32 / A / 34;86-600-DA6-CBC-4-A9C27F8;88833325
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
VXH;Product A;31 / A / FtO;E3-DD1-EF6-722-2-CA42626;40522014
RIH;Product A;36 / B / FtO;BC-F25-791-B6B-3-C834733;77674869
VXH;Product A;31 / A / FtO;E3-DD1-EF6-722-2-CA42626;40522014
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
VXH;Product A;34 / A / FtO;1E-ABC-800-42D-7-9DBD9CF;40522014
RIH;Product A;31 / A / FtO;F1-26F-A28-2D0-2-E069256;77674869
VXH;Product A;34 / A / FtO;1E-ABC-800-42D-7-9DBD9CF;40522014
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
WHX;Product A;36 / C / FtO;98-D3B-B5B-DE3-E-45946A7;17050446
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
VXH;Product A;30 / A / FtO;0F-691-E1A-56C-3-AE4F169;40522014
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
VXH;Product A;38 / B / FtO;EF-FF5-440-EAB-A-4AFC1AF;40522014
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
VXH;Product A;38 / B / FtO;EF-FF5-440-EAB-A-4AFC1AF;40522014
WHX;Product A;40 / B / FtO;A5-72B-9C3-A26-5-EF341CB;88825540
WHX;Product A;33 / A / 34;4E-8EE-DBD-47F-1-D4B9A7C;57342451
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
WHX;Product A;36 / C / FtO;98-D3B-B5B-DE3-E-45946A7;17050446
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
VXH;Product A;33 / B / 31;8F-5B5-12C-D79-F-DDD9225;90127638
RIH;Product A;33 / A / 33;C1-632-70E-97E-4-9A9AB20;34205593
VXH;Product A;36 / B / 32;19-ABF-763-464-7-FE16001;92635658
WHX;Product A;38 / A / FtO;6A-DE1-E4D-197-B-7BC0305;17229706
VXH;Product A;36 / A / 31;6B-6CF-845-EE0-E-273AB37;57342451
WHX;Product A;34 / B / 28;69-346-8DE-786-8-D377D10;72284108
QID;Product A;38 / C / FtO;30-163-1D2-2BF-F-315073A;24064862
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
QID;Product A;38 / C / FtO;30-163-1D2-2BF-F-315073A;24064862
WHX;Product A;35 / A / FtO;BC-7BD-D2B-669-E-84E1F1D;37217608
QID;Product A;30 / B / FtO;06-E76-C48-477-D-AC50C7D;24064862
WHX;Product A;38 / A / FtO;6A-DE1-E4D-197-B-7BC0305;17229706
QID;Product A;33 / B / 30;C5-1D3-7A9-BC2-E-5E69006;36310924
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
QID;Product A;34 / B / FtO;14-A12-D21-CD2-F-95BB1BB;24064862
WHX;Product A;32 / B / FtO;81-763-504-1B8-8-023BFE1;12412505
QID;Product A;34 / B / FtO;14-A12-D21-CD2-F-95BB1BB;24064862
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
QID;Product A;34 / B / FtO;14-A12-D21-CD2-F-95BB1BB;24064862
WHX;Product A;33 / B / 28;95-179-C2F-3C0-1-604F11B;80664151
QID;Product A;34 / B / FtO;14-A12-D21-CD2-F-95BB1BB;24064862
WHX;Product A;34 / C / FtO;99-618-8AD-B42-A-92638D7;58240852
QID;Product A;34 / B / FtO;14-A12-D21-CD2-F-95BB1BB;24064862
WHX;Product A;36 / C / 31;79-AD4-862-79F-8-AB6068B;40474351
QID;Product A;34 / A / 31;0E-D76-4ED-C87-F-6E1CE3B;42762973
WHX;Product A;31 / B / FtO;EB-A53-881-E00-8-5F0FDB3;65947576
QID;Product A;33 / A / 31;90-178-DE1-768-E-CFCF2CA;13245298
WHX;Product A;36 / C / FtO;98-D3B-B5B-DE3-E-45946A7;17050446
QID;Product A;38 / B / FtO;C3-C60-C90-933-0-441E21B;24064862
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
QID;Product A;38 / B / FtO;C3-C60-C90-933-0-441E21B;24064862
WHX;Product A;30 / A / FtO;7F-81E-8C5-267-C-23675DE;16264779
QID;Product A;36 / C / 32;F5-ABF-891-483-A-C9AFF9B;81189207
WHX;Product A;31 / B / FtO;EB-A53-881-E00-8-5F0FDB3;65947576
QID;Product A;30 / C / FtO;CB-055-DAC-05D-A-C647947;24064862
WHX;Product A;32 / A / 30;17-8AC-3D6-C77-5-161BEF2;42762973
QID;Product A;28 / A / FtO;98-6B1-DB6-348-F-24EC392;24064862
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
WHX;Product A;37 / A / FtO;62-DD1-AF3-E3E-D-4A08339;88825540
WHX;Product A;31 / B / FtO;EB-A53-881-E00-8-5F0FDB3;65947576
QID;Product A;32 / B / FtO;B5-C77-70B-E98-4-03D271B;24064862
WHX;Product A;34 / B / 32;50-949-304-6C1-C-7556F5E;88047385
QID;Product A;32 / B / FtO;B5-C77-70B-E98-4-03D271B;24064862
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
QID;Product A;40 / B / FtO;BA-F66-8B5-3DD-8-ADF9E45;24064862
WHX;Product A;32 / C / 31;99-00E-D14-F29-E-98455D0;59025444
QID;Product A;31 / A / FtO;92-C2A-555-D34-0-763849B;24064862
WHX;Product A;31 / B / FtO;EB-A53-881-E00-8-5F0FDB3;65947576
QID;Product A;32 / A / 34;27-758-C74-DF6-6-7004569;92102721
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;32 / A / FtO;FF-6B2-7F7-B6E-F-41B2E75;24064862
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
QID;Product A;32 / A / FtO;FF-6B2-7F7-B6E-F-41B2E75;24064862
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;32 / A / FtO;FF-6B2-7F7-B6E-F-41B2E75;24064862
WHX;Product A;31 / B / FtO;EB-A53-881-E00-8-5F0FDB3;65947576
QID;Product A;32 / A / FtO;FF-6B2-7F7-B6E-F-41B2E75;24064862
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;32 / A / FtO;FF-6B2-7F7-B6E-F-41B2E75;24064862
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
QID;Product A;35 / B / 33;05-499-5AC-5DD-3-8EDDC29;46860822
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;37 / A / FtO;F6-0AF-BD1-0BD-2-1A5FA21;24064862
QID;Product A;34 / C / 32;00-CCE-6E4-43C-E-C7F1FE4;46860822
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;30 / B / 30;BF-8A2-1A8-954-E-CB2203D;88833325
WHX;Product A;36 / B / FtO;FF-21F-BB2-6D1-F-B55CB55;36708084
WHX;Product A;33 / A / FtO;AE-C5E-278-422-3-5613D01;55495324
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;36 / A / FtO;F3-B80-DB5-467-B-B8291C4;24064862
WHX;Product A;33 / C / FtO;41-68B-D29-76E-E-E5B6B5D;29165501
WHX;Product A;33 / A / FtO;AE-C5E-278-422-3-5613D01;55495324
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;36 / A / FtO;F3-B80-DB5-467-B-B8291C4;24064862
WHX;Product A;30 / B / FtO;A0-D53-F9A-B08-6-93D9A5C;92621535
QID;Product A;34 / A / FtO;27-FAE-E63-94B-A-F12DF42;24064862
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;34 / A / FtO;27-FAE-E63-94B-A-F12DF42;24064862
WHX;Product A;32 / A / 29;30-F47-ED0-6E6-E-A4A2E45;44917424
QID;Product A;31 / B / FtO;82-3E6-44F-97A-2-A517006;24064862
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
WHX;Product A;36 / B / FtO;FF-21F-BB2-6D1-F-B55CB55;36708084
WHX;Product A;32 / A / 31;AF-1D2-342-CDE-8-6FDBB31;56217729
QID;Product A;28 / B / FtO;15-134-2BB-F6B-A-015A3B7;24064862
WHX;Product A;32 / C / FtO;DB-974-CD0-1A5-3-98DEDA0;54628773
WHX;Product A;36 / B / FtO;FF-21F-BB2-6D1-F-B55CB55;36708084
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
QID;Product A;32 / B / 32;F2-14C-3D6-289-D-9D7310B;42762973
WHX;Product A;32 / C / FtO;DB-974-CD0-1A5-3-98DEDA0;54628773
QID;Product A;33 / B / FtO;D7-1A1-76B-10F-E-07F69A4;24064862
WHX;Product A;32 / A / 31;AF-1D2-342-CDE-8-6FDBB31;56217729
QID;Product A;33 / B / FtO;D7-1A1-76B-10F-E-07F69A4;24064862
WHX;Product A;32 / C / FtO;DB-974-CD0-1A5-3-98DEDA0;54628773
WHX;Product A;36 / B / FtO;FF-21F-BB2-6D1-F-B55CB55;36708084
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
WHX;Product A;34 / A / 29;96-560-A83-292-5-D8DA283;94807999
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
QID;Product A;32 / C / FtO;71-D85-010-D8A-4-F72BD8F;24064862
WHX;Product A;34 / A / FtO;BB-624-2EC-849-6-55C3AE9;70509397
QID;Product A;36 / C / FtO;0E-D2B-73D-37E-F-DBF3D8F;24064862
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
WHX;Product A;36 / A / FtO;F9-AC7-42B-A11-B-24E0431;80244183
WHX;Product A;36 / C / FtO;98-D3B-B5B-DE3-E-45946A7;17050446
QID;Product A;34 / C / FtO;11-356-3A7-D26-3-6157C1A;24064862
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
QID;Product A;34 / C / FtO;11-356-3A7-D26-3-6157C1A;24064862
VXH;Product A;33 / A / 33;62-9B6-BB9-2AB-A-84CA606;12944514
QID;Product A;40 / C / FtO;04-EAF-BE4-125-E-245D9BC;24064862
WHX;Product A;36 / A / FtO;F9-AC7-42B-A11-B-24E0431;80244183
QID;Product A;40 / C / FtO;04-EAF-BE4-125-E-245D9BC;24064862
VXH;Product A;36 / A / 34;BA-2AC-362-647-B-A1EFE0E;10724788
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
WHX;Product A;38 / C / FtO;28-1F9-816-C17-5-91FC861;49907974
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
RIH;Product A;35 / C / FtO;AD-2DF-1FF-CFE-5-D8AF7E9;77674869
QID;Product A;40 / A / FtO;C1-E3B-285-D97-E-DDA3975;24064862
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
WHX;Product A;36 / A / FtO;F9-AC7-42B-A11-B-24E0431;80244183
WHX;Product A;40 / C / FtO;50-FAB-9CA-570-6-60A9B91;88825540
WHX;Product A;32 / A / FtO;1F-688-D33-147-7-145B5FA;62880921
RIH;Product A;32 / A / FtO;EF-D6D-F8C-B3B-7-7B31820;77674869
WHX;Product A;36 / A / FtO;F9-AC7-42B-A11-B-24E0431;80244183
RIH;Product A;34 / C / FtO;7F-518-721-99D-3-085AC73;77674869
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
WHX;Product A;34 / B / FtO;9D-D1B-FA1-0A5-1-B6F673C;80366662
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
WHX;Product A;33 / B / FtO;5F-43E-65F-156-0-0AD92FE;20095790
RIH;Product A;36 / C / FtO;5B-9B9-472-FF0-3-074DFC5;77674869
VXH;Product A;30 / A / FtO;0F-691-E1A-56C-3-AE4F169;40522014
WHX;Product A;35 / A / FtO;BC-7BD-D2B-669-E-84E1F1D;37217608
